 t (s) 	surface	tc1	tc2	tc3	tc4	tc5	tc6	tc7	bottom
59.34	1568.22	0	0	0	0	1491.03	829.354	413.859	300.307	
59.345	1568.22	0	0	0	0	1491.31	829.451	413.889	300.307	
59.35	1568.22	0	0	0	0	1491.59	829.549	413.919	300.307	
59.355	1568.22	0	0	0	0	1491.87	829.646	413.948	300.307	
59.36	1568.22	0	0	0	0	1492.15	829.744	413.978	300.307	
59.365	1568.22	0	0	0	0	1492.43	829.841	414.008	300.308	
59.37	1568.22	0	0	0	0	1492.71	829.939	414.038	300.308	
59.375	1568.22	0	0	0	0	1492.98	830.036	414.068	300.308	
59.38	1568.22	0	0	0	0	1493.26	830.134	414.097	300.308	
59.385	1568.23	0	0	0	0	1493.54	830.231	414.127	300.308	
59.39	1568.23	0	0	0	0	1493.82	830.329	414.157	300.309	
59.395	1568.23	0	0	0	0	1494.1	830.426	414.187	300.309	
59.3975	1568.23	0	0	0	0	1494.24	830.475	414.202	300.309	
59.4	1568.23	0	0	0	0	1494.38	830.523	414.217	300.309	
59.4026	1568.23	0	0	0	0	1494.52	830.573	414.232	300.309	
59.4052	1568.23	0	0	0	0	1494.67	830.625	414.248	300.309	
59.4079	1568.23	0	0	0	0	1494.82	830.678	414.264	300.309	
59.4107	1568.23	0	0	0	0	1494.98	830.732	414.281	300.31	
59.4136	1568.23	0	0	0	0	1495.14	830.788	414.298	300.31	
59.4166	1568.23	0	0	0	0	1495.31	830.846	414.316	300.31	
59.4196	1568.23	0	0	0	0	1495.48	830.906	414.334	300.31	
59.4229	1568.23	0	0	0	0	1495.66	830.969	414.353	300.31	
59.4262	1568.23	0	0	0	0	1495.85	831.035	414.373	300.31	
59.4297	1568.23	0	0	0	0	1496.04	831.103	414.394	300.31	
59.4332	1568.24	0	0	0	0	1496.24	831.172	414.415	300.311	
59.4368	1568.24	0	0	0	0	1496.43	831.24	414.436	300.311	
59.4403	1568.24	0	0	0	0	1496.63	831.309	414.457	300.311	
59.4438	1568.24	0	0	0	0	1496.83	831.377	414.478	300.311	
59.4473	1568.24	0	0	0	0	1497.02	831.446	414.499	300.311	
59.4508	1568.24	0	0	0	0	1497.22	831.514	414.52	300.311	
59.4543	1568.24	0	0	0	0	1497.42	831.583	414.541	300.311	
59.4578	1568.24	0	0	0	0	1497.61	831.651	414.562	300.312	
59.4614	1568.24	0	0	0	0	1497.81	831.72	414.583	300.312	
59.4649	1568.24	0	0	0	0	1498.01	831.788	414.604	300.312	
59.4684	1568.24	0	0	0	0	1498.21	831.857	414.625	300.312	
59.4719	1568.24	0	0	0	0	1498.41	831.926	414.646	300.312	
59.4754	1568.24	0	0	0	0	1498.6	831.994	414.667	300.312	
59.4789	1568.25	0	0	0	0	1498.8	832.063	414.688	300.312	
59.4824	1568.25	0	0	0	0	1499	832.131	414.709	300.313	
59.4859	1568.25	0	0	0	0	1499.2	832.2	414.73	300.313	
59.4895	1568.25	0	0	0	0	1499.4	832.268	414.751	300.313	
59.493	1568.25	0	0	0	0	1499.6	832.337	414.772	300.313	
59.4965	1568.25	0	0	0	0	1499.79	832.405	414.793	300.313	
59.5	1568.25	0	0	0	0	1499.99	832.474	414.814	300.313	
59.5036	1568.25	0	0	0	0	1500.19	832.544	414.835	300.314	
59.5073	1568.25	0	0	0	0	1500.4	832.616	414.857	300.314	
59.5111	1568.25	0	0	0	0	1500.62	832.691	414.881	300.314	
59.5152	1568.25	0	0	0	0	1500.85	832.77	414.905	300.314	
59.5194	1568.25	0	0	0	0	1501.09	832.853	414.93	300.314	
59.5237	1568.26	0	0	0	0	1501.33	832.936	414.955	300.314	
59.5279	1568.26	0	0	0	0	1501.57	833.019	414.981	300.315	
59.5321	1568.26	0	0	0	0	1501.81	833.101	415.006	300.315	
59.5364	1568.26	0	0	0	0	1502.05	833.184	415.032	300.315	
59.5406	1568.26	0	0	0	0	1502.29	833.267	415.057	300.315	
59.5449	1568.26	0	0	0	0	1502.53	833.35	415.082	300.315	
59.5491	1568.26	0	0	0	0	1502.76	833.433	415.108	300.315	
59.5534	1568.26	0	0	0	0	1503	833.515	415.133	300.316	
59.5576	1568.26	0	0	0	0	1503.24	833.598	415.158	300.316	
59.5618	1568.26	0	0	0	0	1503.48	833.681	415.184	300.316	
59.5661	1568.26	0	0	0	0	1503.72	833.764	415.209	300.316	
59.5703	1568.27	0	0	0	0	1503.96	833.846	415.235	300.316	
59.5746	1568.27	0	0	0	0	1504.2	833.929	415.26	300.317	
59.5788	1568.27	0	0	0	0	1504.44	834.012	415.285	300.317	
59.583	1568.27	0	0	0	0	1504.68	834.095	415.311	300.317	
59.5873	1568.27	0	0	0	0	1504.92	834.178	415.336	300.317	
59.5915	1568.27	0	0	0	0	1505.16	834.26	415.362	300.317	
59.5958	1568.27	0	0	0	0	1505.4	834.343	415.387	300.318	
59.6	1568.27	0	0	0	0	1505.64	834.426	415.412	300.318	
59.6043	1568.27	0	0	0	0	1505.88	834.512	415.438	300.318	
59.6089	1568.27	0	0	0	0	1506.14	834.602	415.466	300.318	
59.6135	1568.28	0	0	0	0	1506.4	834.692	415.493	300.318	
59.618	1568.28	0	0	0	0	1506.65	834.782	415.52	300.318	
59.6226	1568.28	0	0	0	0	1506.91	834.872	415.548	300.319	
59.6271	1568.28	0	0	0	0	1507.17	834.962	415.575	300.319	
59.6317	1568.28	0	0	0	0	1507.43	835.053	415.602	300.319	
59.6362	1568.28	0	0	0	0	1507.69	835.143	415.629	300.319	
59.6408	1568.28	0	0	0	0	1507.95	835.233	415.657	300.319	
59.6453	1568.28	0	0	0	0	1508.21	835.323	415.684	300.32	
59.6499	1568.28	0	0	0	0	1508.47	835.413	415.711	300.32	
59.6545	1568.28	0	0	0	0	1508.73	835.503	415.739	300.32	
59.659	1568.29	0	0	0	0	1508.99	835.594	415.766	300.32	
59.6636	1568.29	0	0	0	0	1509.25	835.684	415.793	300.32	
59.6681	1568.29	0	0	0	0	1509.51	835.774	415.821	300.321	
59.6727	1568.29	0	0	0	0	1509.77	835.864	415.848	300.321	
59.6772	1568.29	0	0	0	0	1510.03	835.954	415.875	300.321	
59.6818	1568.29	0	0	0	0	1510.29	836.044	415.903	300.321	
59.6863	1568.29	0	0	0	0	1510.55	836.135	415.93	300.321	
59.6909	1568.29	0	0	0	0	1510.8	836.225	415.957	300.322	
59.6954	1568.29	0	0	0	0	1511.06	836.315	415.985	300.322	
59.7	1568.29	0	0	0	0	1511.32	836.405	416.012	300.322	
59.7048	1568.3	0	0	0	0	1511.6	836.499	416.04	300.322	
59.7095	1568.3	0	0	0	0	1511.87	836.594	416.069	300.322	
59.7143	1568.3	0	0	0	0	1512.14	836.688	416.098	300.323	
59.719	1568.3	0	0	0	0	1512.41	836.782	416.126	300.323	
59.7238	1568.3	0	0	0	0	1512.68	836.877	416.155	300.323	
59.7286	1568.3	0	0	0	0	1512.95	836.971	416.183	300.323	
59.7333	1568.3	0	0	0	0	1513.22	837.065	416.212	300.324	
59.7381	1568.3	0	0	0	0	1513.5	837.159	416.241	300.324	
59.7429	1568.3	0	0	0	0	1513.77	837.254	416.269	300.324	
59.7476	1568.31	0	0	0	0	1514.04	837.348	416.298	300.324	
59.7524	1568.31	0	0	0	0	1514.31	837.442	416.326	300.324	
59.7571	1568.31	0	0	0	0	1514.58	837.537	416.355	300.325	
59.7619	1568.31	0	0	0	0	1514.85	837.631	416.384	300.325	
59.7667	1568.31	0	0	0	0	1515.12	837.725	416.412	300.325	
59.7714	1568.31	0	0	0	0	1515.4	837.82	416.441	300.325	
59.7762	1568.31	0	0	0	0	1515.67	837.914	416.47	300.325	
59.781	1568.31	0	0	0	0	1515.94	838.008	416.498	300.326	
59.7857	1568.31	0	0	0	0	1516.21	838.103	416.527	300.326	
59.7905	1568.31	0	0	0	0	1516.48	838.197	416.555	300.326	
59.7952	1568.32	0	0	0	0	1516.76	838.291	416.584	300.326	
59.8	1568.32	0	0	0	0	1517.03	838.386	416.613	300.326	
59.805	1568.32	0	0	0	0	1517.32	838.485	416.643	300.327	
59.81	1568.32	0	0	0	0	1517.61	838.584	416.673	300.327	
59.815	1568.32	0	0	0	0	1517.9	838.683	416.703	300.327	
59.82	1568.32	0	0	0	0	1518.18	838.782	416.733	300.327	
59.825	1568.32	0	0	0	0	1518.47	838.881	416.763	300.328	
59.83	1568.32	0	0	0	0	1518.76	838.98	416.793	300.328	
59.835	1568.32	0	0	0	0	1519.05	839.079	416.823	300.328	
59.84	1568.33	0	0	0	0	1519.34	839.178	416.853	300.328	
59.845	1568.33	0	0	0	0	1519.62	839.277	416.883	300.328	
59.85	1568.33	0	0	0	0	1519.91	839.377	416.914	300.329	
59.855	1568.33	0	0	0	0	1520.2	839.476	416.944	300.329	
59.86	1568.33	0	0	0	0	1520.49	839.575	416.974	300.329	
59.865	1568.33	0	0	0	0	1520.78	839.674	417.004	300.329	
59.87	1568.33	0	0	0	0	1521.06	839.773	417.034	300.33	
59.875	1568.33	0	0	0	0	1521.35	839.872	417.064	300.33	
59.88	1568.33	0	0	0	0	1521.64	839.971	417.094	300.33	
59.885	1568.34	0	0	0	0	1521.93	840.07	417.124	300.33	
59.89	1568.34	0	0	0	0	1522.21	840.169	417.154	300.33	
59.895	1568.34	0	0	0	0	1522.5	840.268	417.185	300.331	
59.8975	1568.34	0	0	0	0	1522.65	840.318	417.2	300.331	
59.9	1568.34	0	0	0	0	1522.79	840.367	417.215	300.331	
59.9026	1568.34	0	0	0	0	1522.94	840.418	417.23	300.331	
59.9052	1568.34	0	0	0	0	1523.09	840.47	417.246	300.331	
59.9079	1568.34	0	0	0	0	1523.25	840.524	417.262	300.331	
59.9107	1568.34	0	0	0	0	1523.41	840.579	417.279	300.331	
59.9136	1568.34	0	0	0	0	1523.57	840.636	417.297	300.331	
59.9166	1568.34	0	0	0	0	1523.74	840.696	417.315	300.332	
59.9196	1568.34	0	0	0	0	1523.92	840.757	417.333	300.332	
59.9229	1568.34	0	0	0	0	1524.11	840.821	417.353	300.332	
59.9262	1568.34	0	0	0	0	1524.3	840.887	417.373	300.332	
59.9297	1568.34	0	0	0	0	1524.5	840.957	417.394	300.332	
59.9332	1568.35	0	0	0	0	1524.7	841.026	417.415	300.332	
59.9368	1568.35	0	0	0	0	1524.91	841.096	417.436	300.333	
59.9403	1568.35	0	0	0	0	1525.11	841.166	417.457	300.333	
59.9438	1568.35	0	0	0	0	1525.31	841.235	417.479	300.333	
59.9473	1568.35	0	0	0	0	1525.51	841.305	417.5	300.333	
59.9508	1568.35	0	0	0	0	1525.72	841.375	417.521	300.333	
59.9543	1568.35	0	0	0	0	1525.92	841.444	417.542	300.333	
59.9578	1568.35	0	0	0	0	1526.12	841.514	417.563	300.333	
59.9614	1568.35	0	0	0	0	1526.33	841.584	417.585	300.334	
59.9649	1568.35	0	0	0	0	1526.53	841.655	417.606	300.334	
59.9684	1568.35	0	0	0	0	1526.74	841.725	417.627	300.334	
59.9719	1568.35	0	0	0	0	1526.94	841.796	417.648	300.334	
59.9754	1568.35	0	0	0	0	1527.15	841.866	417.669	300.334	
59.9789	1568.36	0	0	0	0	1527.35	841.937	417.691	300.334	
59.9824	1568.36	0	0	0	0	1527.55	842.008	417.712	300.335	
59.9859	1568.36	0	0	0	0	1527.76	842.078	417.733	300.335	
59.9895	1568.36	0	0	0	0	1527.96	842.149	417.754	300.335	
59.993	1568.36	0	0	0	0	1528.17	842.22	417.775	300.335	
59.9965	1568.36	0	0	0	0	1528.37	842.29	417.797	300.335	
60	1568.36	0	0	0	0	1528.58	842.361	417.818	300.335	
60.0036	1564.7	0	0	0	0	1528.27	842.433	417.839	300.336	
60.0073	1559.7	0	0	0	0	1527.23	842.507	417.862	300.336	
60.0111	1553.5	0	0	0	0	1525.39	842.585	417.885	300.336	
60.0152	1546.29	0	0	0	0	1522.72	842.666	417.91	300.336	
60.0194	1538.13	0	0	0	0	1519.2	842.751	417.935	300.336	
60.0237	1529.57	0	0	0	0	1515.07	842.836	417.961	300.336	
60.0279	1520.69	0	0	0	0	1510.43	842.922	417.987	300.337	
60.0321	1511.59	0	0	0	0	1505.35	843.007	418.012	300.337	
60.0364	1502.32	0	0	0	0	1499.91	843.092	418.038	300.337	
60.0406	1492.94	0	0	0	0	1494.15	843.177	418.064	300.337	
60.0449	1483.5	0	0	0	0	1488.13	843.262	418.089	300.337	
60.0491	1474.06	0	0	0	0	1481.89	843.347	418.115	300.338	
60.0534	1464.64	0	0	0	0	1475.49	843.432	418.141	300.338	
60.0576	1455.24	0	0	0	0	1468.95	843.517	418.166	300.338	
60.0618	1445.93	0	0	0	0	1462.3	843.602	418.192	300.338	
60.0661	1436.72	0	0	0	0	1455.57	843.687	418.218	300.338	
60.0703	1427.65	0	0	0	0	1448.81	843.772	418.244	300.339	
60.0746	1418.75	0	0	0	0	1442.03	843.857	418.269	300.339	
60.0788	1410.02	0	0	0	0	1435.26	843.942	418.295	300.339	
60.083	1401.49	0	0	0	0	1428.52	844.026	418.321	300.339	
60.0873	1393.29	0	0	0	0	1421.86	844.111	418.347	300.339	
60.0915	1385.42	0	0	0	0	1415.31	844.196	418.372	300.34	
60.0958	1378.19	0	0	0	0	1408.95	844.281	418.398	300.34	
60.1	1371.83	0	0	0	0	1402.88	844.366	418.424	300.34	
60.1043	1365.68	0	0	0	0	1396.95	844.454	418.45	300.34	
60.1089	1359.81	0	0	0	0	1391.06	844.545	418.478	300.34	
60.1135	1354.32	0	0	0	0	1385.47	844.636	418.506	300.341	
60.118	1349.14	0	0	0	0	1380.15	844.728	418.534	300.341	
60.1226	1344.22	0	0	0	0	1375.06	844.819	418.561	300.341	
60.1271	1339.54	0	0	0	0	1370.19	844.911	418.589	300.341	
60.1317	1335.06	0	0	0	0	1365.52	845.002	418.617	300.341	
60.1362	1330.76	0	0	0	0	1361.02	845.094	418.645	300.342	
60.1408	1326.62	0	0	0	0	1356.69	845.185	418.672	300.342	
60.1453	1322.63	0	0	0	0	1352.5	845.277	418.7	300.342	
60.1499	1318.78	0	0	0	0	1348.45	845.368	418.728	300.342	
60.1545	1315.06	0	0	0	0	1344.53	845.46	418.756	300.342	
60.159	1311.45	0	0	0	0	1340.72	845.552	418.783	300.343	
60.1636	1307.95	0	0	0	0	1337.03	845.643	418.811	300.343	
60.1681	1304.55	0	0	0	0	1333.44	845.735	418.839	300.343	
60.1727	1301.24	0	0	0	0	1329.94	845.827	418.867	300.343	
60.1772	1298.03	0	0	0	0	1326.54	845.919	418.895	300.343	
60.1818	1294.89	0	0	0	0	1323.22	846.01	418.922	300.344	
60.1863	1291.84	0	0	0	0	1319.99	846.102	418.95	300.344	
60.1909	1288.85	0	0	0	0	1316.83	846.194	418.978	300.344	
60.1954	1285.94	0	0	0	0	1313.74	846.286	419.006	300.344	
60.2	1283.09	0	0	0	0	1310.72	846.378	419.034	300.344	
60.2048	1280.18	0	0	0	0	1307.64	846.474	419.063	300.345	
60.2095	1277.34	0	0	0	0	1304.62	846.57	419.092	300.345	
60.2143	1274.56	0	0	0	0	1301.67	846.666	419.121	300.345	
60.219	1271.84	0	0	0	0	1298.79	846.763	419.15	300.345	
60.2238	1269.17	0	0	0	0	1295.96	846.859	419.179	300.346	
60.2286	1266.56	0	0	0	0	1293.19	846.955	419.208	300.346	
60.2333	1264	0	0	0	0	1290.47	847.051	419.237	300.346	
60.2381	1261.49	0	0	0	0	1287.8	847.148	419.266	300.346	
60.2429	1259.02	0	0	0	0	1285.18	847.244	419.295	300.346	
60.2476	1256.6	0	0	0	0	1282.62	847.34	419.325	300.347	
60.2524	1254.23	0	0	0	0	1280.09	847.437	419.354	300.347	
60.2571	1251.9	0	0	0	0	1277.62	847.533	419.383	300.347	
60.2619	1249.6	0	0	0	0	1275.18	847.63	419.412	300.347	
60.2667	1247.35	0	0	0	0	1272.79	847.726	419.441	300.348	
60.2714	1245.13	0	0	0	0	1270.43	847.822	419.47	300.348	
60.2762	1242.95	0	0	0	0	1268.11	847.919	419.499	300.348	
60.281	1240.8	0	0	0	0	1265.83	848.015	419.529	300.348	
60.2857	1238.69	0	0	0	0	1263.59	848.112	419.558	300.348	
60.2905	1236.61	0	0	0	0	1261.38	848.209	419.587	300.349	
60.2952	1234.55	0	0	0	0	1259.2	848.305	419.616	300.349	
60.3	1232.53	0	0	0	0	1257.05	848.402	419.645	300.349	
60.305	1230.44	0	0	0	0	1254.83	848.503	419.676	300.349	
60.31	1228.38	0	0	0	0	1252.64	848.605	419.707	300.35	
60.315	1226.35	0	0	0	0	1250.49	848.706	419.737	300.35	
60.32	1224.35	0	0	0	0	1248.37	848.808	419.768	300.35	
60.325	1222.38	0	0	0	0	1246.27	848.909	419.799	300.35	
60.33	1220.44	0	0	0	0	1244.21	849.011	419.829	300.351	
60.335	1218.52	0	0	0	0	1242.17	849.112	419.86	300.351	
60.34	1216.62	0	0	0	0	1240.16	849.214	419.891	300.351	
60.345	1214.75	0	0	0	0	1238.18	849.316	419.921	300.351	
60.35	1212.91	0	0	0	0	1236.22	849.417	419.952	300.351	
60.355	1211.09	0	0	0	0	1234.29	849.519	419.983	300.352	
60.36	1209.29	0	0	0	0	1232.38	849.621	420.013	300.352	
60.365	1207.51	0	0	0	0	1230.5	849.722	420.044	300.352	
60.37	1205.76	0	0	0	0	1228.63	849.824	420.075	300.352	
60.375	1204.02	0	0	0	0	1226.8	849.926	420.106	300.353	
60.38	1202.31	0	0	0	0	1224.98	850.027	420.136	300.353	
60.385	1200.62	0	0	0	0	1223.18	850.129	420.167	300.353	
60.39	1198.95	0	0	0	0	1221.41	850.231	420.198	300.353	
60.395	1197.3	0	0	0	0	1219.66	850.332	420.228	300.354	
60.3975	1196.5	0	0	0	0	1218.79	850.383	420.244	300.354	
60.4	1195.69	0	0	0	0	1217.92	850.433	420.259	300.354	
60.4026	1194.86	0	0	0	0	1217.04	850.485	420.275	300.354	
60.4052	1194.02	0	0	0	0	1216.14	850.539	420.291	300.354	
60.4079	1193.15	0	0	0	0	1215.22	850.594	420.308	300.354	
60.4107	1192.26	0	0	0	0	1214.28	850.65	420.325	300.354	
60.4136	1191.34	0	0	0	0	1213.31	850.709	420.343	300.354	
60.4166	1190.4	0	0	0	0	1212.32	850.769	420.361	300.355	
60.4196	1189.43	0	0	0	0	1211.29	850.832	420.38	300.355	
60.4229	1188.43	0	0	0	0	1210.23	850.898	420.4	300.355	
60.4262	1187.4	0	0	0	0	1209.14	850.966	420.42	300.355	
60.4297	1186.31	0	0	0	0	1207.99	851.037	420.442	300.355	
60.4332	1185.24	0	0	0	0	1206.86	851.108	420.464	300.355	
60.4368	1184.18	0	0	0	0	1205.73	851.18	420.485	300.356	
60.4403	1183.12	0	0	0	0	1204.62	851.251	420.507	300.356	
60.4438	1182.08	0	0	0	0	1203.5	851.323	420.529	300.356	
60.4473	1181.04	0	0	0	0	1202.4	851.394	420.55	300.356	
60.4508	1180	0	0	0	0	1201.31	851.465	420.572	300.356	
60.4543	1178.98	0	0	0	0	1200.22	851.537	420.594	300.356	
60.4578	1177.96	0	0	0	0	1199.14	851.608	420.615	300.357	
60.4614	1176.95	0	0	0	0	1198.07	851.679	420.637	300.357	
60.4649	1175.94	0	0	0	0	1197	851.75	420.659	300.357	
60.4684	1174.94	0	0	0	0	1195.94	851.822	420.68	300.357	
60.4719	1173.95	0	0	0	0	1194.89	851.893	420.702	300.357	
60.4754	1172.96	0	0	0	0	1193.85	851.964	420.724	300.357	
60.4789	1171.98	0	0	0	0	1192.81	852.035	420.745	300.358	
60.4824	1171.01	0	0	0	0	1191.78	852.106	420.767	300.358	
60.4859	1170.04	0	0	0	0	1190.76	852.177	420.789	300.358	
60.4895	1169.08	0	0	0	0	1189.74	852.249	420.81	300.358	
60.493	1168.12	0	0	0	0	1188.73	852.32	420.832	300.358	
60.4965	1167.17	0	0	0	0	1187.72	852.391	420.854	300.358	
60.5	1166.23	0	0	0	0	1186.73	852.462	420.875	300.359	
60.5036	1165.27	0	0	0	0	1185.72	852.534	420.897	300.359	
60.5073	1164.29	0	0	0	0	1184.68	852.608	420.92	300.359	
60.5111	1163.27	0	0	0	0	1183.6	852.686	420.944	300.359	
60.5152	1162.21	0	0	0	0	1182.48	852.768	420.969	300.359	
60.5194	1161.1	0	0	0	0	1181.31	852.853	420.995	300.359	
60.5237	1160.01	0	0	0	0	1180.15	852.939	421.021	300.36	
60.5279	1158.92	0	0	0	0	1179	853.024	421.048	300.36	
60.5321	1157.84	0	0	0	0	1177.86	853.109	421.074	300.36	
60.5364	1156.77	0	0	0	0	1176.73	853.194	421.1	300.36	
60.5406	1155.71	0	0	0	0	1175.6	853.279	421.126	300.36	
60.5449	1154.65	0	0	0	0	1174.48	853.364	421.152	300.361	
60.5491	1153.6	0	0	0	0	1173.37	853.449	421.179	300.361	
60.5534	1152.56	0	0	0	0	1172.27	853.534	421.205	300.361	
60.5576	1151.53	0	0	0	0	1171.18	853.619	421.231	300.361	
60.5618	1150.5	0	0	0	0	1170.09	853.703	421.257	300.361	
60.5661	1149.48	0	0	0	0	1169.01	853.788	421.284	300.362	
60.5703	1148.47	0	0	0	0	1167.94	853.872	421.31	300.362	
60.5746	1147.46	0	0	0	0	1166.88	853.956	421.336	300.362	
60.5788	1146.46	0	0	0	0	1165.82	854.041	421.362	300.362	
60.583	1145.46	0	0	0	0	1164.77	854.125	421.389	300.362	
60.5873	1144.48	0	0	0	0	1163.73	854.208	421.415	300.363	
60.5915	1143.5	0	0	0	0	1162.69	854.292	421.441	300.363	
60.5958	1142.52	0	0	0	0	1161.66	854.376	421.467	300.363	
60.6	1141.55	0	0	0	0	1160.64	854.459	421.494	300.363	
60.6043	1140.56	0	0	0	0	1159.59	854.545	421.52	300.364	
60.6089	1139.54	0	0	0	0	1158.51	854.634	421.549	300.364	
60.6135	1138.52	0	0	0	0	1157.43	854.724	421.577	300.364	
60.618	1137.5	0	0	0	0	1156.36	854.813	421.605	300.364	
60.6226	1136.5	0	0	0	0	1155.3	854.902	421.633	300.364	
60.6271	1135.5	0	0	0	0	1154.24	854.991	421.662	300.365	
60.6317	1134.5	0	0	0	0	1153.19	855.079	421.69	300.365	
60.6362	1133.52	0	0	0	0	1152.15	855.168	421.718	300.365	
60.6408	1132.54	0	0	0	0	1151.11	855.256	421.746	300.365	
60.6453	1131.56	0	0	0	0	1150.09	855.344	421.775	300.365	
60.6499	1130.6	0	0	0	0	1149.06	855.432	421.803	300.366	
60.6545	1129.63	0	0	0	0	1148.05	855.519	421.831	300.366	
60.659	1128.68	0	0	0	0	1147.04	855.607	421.859	300.366	
60.6636	1127.73	0	0	0	0	1146.04	855.694	421.888	300.366	
60.6681	1126.79	0	0	0	0	1145.04	855.781	421.916	300.367	
60.6727	1125.85	0	0	0	0	1144.05	855.868	421.944	300.367	
60.6772	1124.92	0	0	0	0	1143.07	855.954	421.973	300.367	
60.6818	1123.99	0	0	0	0	1142.09	856.041	422.001	300.367	
60.6863	1123.08	0	0	0	0	1141.12	856.127	422.029	300.367	
60.6909	1122.16	0	0	0	0	1140.16	856.213	422.057	300.368	
60.6954	1121.25	0	0	0	0	1139.2	856.299	422.086	300.368	
60.7	1120.35	0	0	0	0	1138.25	856.384	422.114	300.368	
60.7048	1119.41	0	0	0	0	1137.26	856.473	422.144	300.368	
60.7095	1118.48	0	0	0	0	1136.27	856.562	422.173	300.369	
60.7143	1117.55	0	0	0	0	1135.29	856.65	422.203	300.369	
60.719	1116.63	0	0	0	0	1134.32	856.739	422.233	300.369	
60.7238	1115.71	0	0	0	0	1133.36	856.827	422.262	300.369	
60.7286	1114.8	0	0	0	0	1132.4	856.914	422.292	300.37	
60.7333	1113.9	0	0	0	0	1131.44	857.002	422.321	300.37	
60.7381	1113	0	0	0	0	1130.49	857.089	422.351	300.37	
60.7429	1112.11	0	0	0	0	1129.55	857.175	422.381	300.37	
60.7476	1111.22	0	0	0	0	1128.62	857.262	422.41	300.37	
60.7524	1110.33	0	0	0	0	1127.68	857.348	422.44	300.371	
60.7571	1109.46	0	0	0	0	1126.76	857.434	422.47	300.371	
60.7619	1108.58	0	0	0	0	1125.84	857.519	422.499	300.371	
60.7667	1107.72	0	0	0	0	1124.92	857.604	422.529	300.371	
60.7714	1106.85	0	0	0	0	1124.02	857.689	422.559	300.372	
60.7762	1106	0	0	0	0	1123.11	857.774	422.588	300.372	
60.781	1105.14	0	0	0	0	1122.21	857.858	422.618	300.372	
60.7857	1104.3	0	0	0	0	1121.32	857.942	422.648	300.372	
60.7905	1103.45	0	0	0	0	1120.43	858.025	422.677	300.373	
60.7952	1102.61	0	0	0	0	1119.55	858.109	422.707	300.373	
60.8	1101.78	0	0	0	0	1118.67	858.191	422.737	300.373	
60.805	1100.91	0	0	0	0	1117.75	858.278	422.768	300.373	
60.81	1100.04	0	0	0	0	1116.84	858.364	422.799	300.373	
60.815	1099.18	0	0	0	0	1115.93	858.45	422.83	300.374	
60.82	1098.33	0	0	0	0	1115.03	858.535	422.862	300.374	
60.825	1097.48	0	0	0	0	1114.14	858.62	422.893	300.374	
60.83	1096.63	0	0	0	0	1113.25	858.705	422.924	300.374	
60.835	1095.79	0	0	0	0	1112.36	858.789	422.955	300.375	
60.84	1094.95	0	0	0	0	1111.48	858.873	422.987	300.375	
60.845	1094.12	0	0	0	0	1110.6	858.956	423.018	300.375	
60.85	1093.29	0	0	0	0	1109.73	859.039	423.049	300.375	
60.855	1092.47	0	0	0	0	1108.87	859.121	423.08	300.376	
60.86	1091.65	0	0	0	0	1108.01	859.203	423.112	300.376	
60.865	1090.84	0	0	0	0	1107.15	859.285	423.143	300.376	
60.87	1090.03	0	0	0	0	1106.3	859.366	423.174	300.376	
60.875	1089.23	0	0	0	0	1105.45	859.447	423.205	300.377	
60.88	1088.43	0	0	0	0	1104.61	859.527	423.237	300.377	
60.885	1087.63	0	0	0	0	1103.77	859.607	423.268	300.377	
60.89	1086.84	0	0	0	0	1102.94	859.686	423.299	300.377	
60.895	1086.05	0	0	0	0	1102.11	859.765	423.331	300.378	
60.8975	1085.67	0	0	0	0	1101.7	859.804	423.346	300.378	
60.9	1085.28	0	0	0	0	1101.29	859.843	423.362	300.378	
60.9026	1084.88	0	0	0	0	1100.87	859.883	423.378	300.378	
60.9052	1084.47	0	0	0	0	1100.44	859.924	423.394	300.378	
60.9079	1084.05	0	0	0	0	1099.99	859.966	423.411	300.378	
60.9107	1083.62	0	0	0	0	1099.54	860.009	423.429	300.378	
60.9136	1083.18	0	0	0	0	1099.07	860.053	423.447	300.379	
60.9166	1082.72	0	0	0	0	1098.59	860.099	423.465	300.379	
60.9196	1082.25	0	0	0	0	1098.09	860.146	423.485	300.379	
60.9229	1081.75	0	0	0	0	1097.58	860.195	423.505	300.379	
60.9262	1081.24	0	0	0	0	1097.04	860.246	423.526	300.379	
60.9297	1080.71	0	0	0	0	1096.48	860.299	423.548	300.379	
60.9332	1080.18	0	0	0	0	1095.92	860.352	423.57	300.38	
60.9368	1079.65	0	0	0	0	1095.36	860.405	423.592	300.38	
60.9403	1079.12	0	0	0	0	1094.81	860.457	423.614	300.38	
60.9438	1078.59	0	0	0	0	1094.25	860.509	423.636	300.38	
60.9473	1078.07	0	0	0	0	1093.7	860.561	423.658	300.38	
60.9508	1077.54	0	0	0	0	1093.15	860.613	423.68	300.38	
60.9543	1077.02	0	0	0	0	1092.61	860.664	423.702	300.381	
60.9578	1076.5	0	0	0	0	1092.06	860.716	423.724	300.381	
60.9614	1075.99	0	0	0	0	1091.52	860.767	423.746	300.381	
60.9649	1075.47	0	0	0	0	1090.97	860.817	423.768	300.381	
60.9684	1074.96	0	0	0	0	1090.44	860.868	423.79	300.381	
60.9719	1074.44	0	0	0	0	1089.9	860.918	423.812	300.381	
60.9754	1073.93	0	0	0	0	1089.36	860.968	423.834	300.382	
